repo,number,title,state,created_at,closed_at,labels
openai/openai-cookbook,2165,Agent SDK + Codex MCP,closed,2025-09-29 16:37:06,2025-10-02 15:40:48,
openai/openai-cookbook,2164,Compile all prompting-related example notebooks into a single directory,closed,2025-09-27 04:00:05,2025-11-02 09:57:25,
openai/openai-cookbook,2163,Rewrite the Cookbook introduction to make it more accessible,closed,2025-09-27 03:17:28,2025-11-02 09:57:24,
openai/openai-cookbook,2159,[PROBLEM],open,2025-09-23 15:41:32,,"bug,Stale"
openai/openai-cookbook,2158,[SUPPORT],open,2025-09-23 15:25:17,,"support,Stale"
openai/openai-cookbook,2154,GPT-5 loses context in multi-turn conversations,open,2025-09-20 10:11:27,,bug
openai/openai-cookbook,2153,[FEATURE],closed,2025-09-19 20:08:55,2025-11-30 02:16:36,Stale
openai/openai-cookbook,2150,[SUPPORT] Retrieve full content from Confluence pages,closed,2025-09-17 23:17:00,2025-11-28 02:11:01,"support,Stale"
openai/openai-cookbook,2146,[SUPPORT] Can't load quantised Gpt-oss-20b. (MxFP4) ,closed,2025-09-17 07:35:30,2025-11-28 02:11:03,"support,Stale"
openai/openai-cookbook,2142,Ai ,open,2025-09-15 12:26:18,,
openai/openai-cookbook,2140,[SUPPORT] Guidance on token counts for structured output schemas,open,2025-09-14 07:10:10,,
openai/openai-cookbook,2139,Bump axios from 1.8.2 to 1.12.0 in /examples/voice_solutions/one_way_translation_using_realtime_api,closed,2025-09-13 11:48:33,2025-11-23 02:16:50,"dependencies,javascript,Stale"
openai/openai-cookbook,2138,feat: add notebook explaining ChatCompletion to SFT transformation,closed,2025-09-13 00:52:24,2025-11-23 02:16:52,Stale
openai/openai-cookbook,2135,Fix #2134: Consolidate num_tokens_from_messages implementations,closed,2025-09-12 06:42:34,2025-11-23 02:16:54,Stale
openai/openai-cookbook,2134,[PROBLEM] `num_tokens_from_messages` versions inconsistent,closed,2025-09-12 06:21:25,2025-11-23 02:16:56,"bug,Stale"
openai/openai-cookbook,2133,Fix #2102: Add structured response token counting examples,closed,2025-09-12 06:18:33,2025-11-24 02:16:17,Stale
openai/openai-cookbook,2131,Specify recipient of tool response in harmony example,closed,2025-09-11 22:00:38,2025-11-22 02:08:41,Stale
openai/openai-cookbook,2130,Fix link to building TensorRT-LLM Docker documentation,open,2025-09-11 17:10:45,,Stale
openai/openai-cookbook,2128,Bump vite from 6.3.5 to 6.3.6 in /examples/mcp/building-a-supply-chain-copilot-with-agent-sdk-and-databricks-mcp/ui,closed,2025-09-10 02:03:15,2025-10-21 01:50:55,"dependencies,javascript"
openai/openai-cookbook,2127,[PROBLEM] multi_agent_portfolio_collaboration takes forever to run,closed,2025-09-09 14:03:58,2025-11-20 02:10:51,"bug,Stale"
openai/openai-cookbook,2126,Broken MD link,closed,2025-09-09 05:46:50,2025-11-20 02:10:52,"bug,Stale"
openai/openai-cookbook,2120,Remove your bots,closed,2025-09-08 05:17:24,2025-11-18 02:12:14,Stale
openai/openai-cookbook,2119,Update Cookbook introduction,closed,2025-09-07 00:16:44,2025-11-24 02:16:19,Stale
openai/openai-cookbook,2118,[SUPPORT] memory for a single H100 in fine tuning demo,open,2025-09-06 23:38:02,,support
openai/openai-cookbook,2117,[PROBLEM] jo,closed,2025-09-06 16:53:20,2025-11-20 02:10:54,"bug,Stale"
openai/openai-cookbook,2116,[New Cookbook] Semantic Search with DuckDB and OpenAI Embeddings,open,2025-09-06 16:25:36,,
openai/openai-cookbook,2114,Adding predictive agents cookbook,closed,2025-09-04 22:52:13,2025-11-21 02:11:26,Stale
openai/openai-cookbook,2113,Bump form-data in /examples/voice_solutions/one_way_translation_using_realtime_api,closed,2025-09-04 05:06:56,2025-11-14 02:12:24,"dependencies,javascript,Stale"
openai/openai-cookbook,2112,Bump brace-expansion from 1.1.11 to 1.1.12 in /examples/voice_solutions/one_way_translation_using_realtime_api,closed,2025-09-04 04:54:15,2025-11-14 02:12:26,"dependencies,javascript,Stale"
openai/openai-cookbook,2111,[FEATURE],closed,2025-09-04 04:08:29,2025-11-15 02:10:01,Stale
openai/openai-cookbook,2110,add ripgrep to codex+gitlab cookbook,closed,2025-09-03 11:24:36,2025-11-22 02:08:44,Stale
openai/openai-cookbook,2109,[SUPPORT],closed,2025-09-03 08:29:27,2025-11-16 02:15:59,"support,Stale"
openai/openai-cookbook,2108,Update examples/How_to_count_tokens_with_tiktoken.ipynb,open,2025-09-02 21:20:23,,
openai/openai-cookbook,2106,Fix typo in GPT-5 prompting guide regarding API features,open,2025-09-02 16:19:58,,
openai/openai-cookbook,2105,[How to call function with chat model] Pretty printing applied + gpt-4o instead of gpt-5 for one failing cell,closed,2025-09-01 17:22:06,2025-11-26 08:40:51,Stale
openai/openai-cookbook,2104,Update prompt-optimization-cookbook.ipynb,closed,2025-09-01 16:03:43,2025-11-22 02:08:46,Stale
openai/openai-cookbook,2103,[FEATURE] Add an rss feed,closed,2025-09-01 14:25:39,2025-11-24 02:16:20,Stale
openai/openai-cookbook,2102,Add example to count tokens for structured responses,closed,2025-08-31 19:28:36,2025-11-10 02:14:50,Stale
openai/openai-cookbook,2101,Docs: Fix typos and grammar in openai-harmony,closed,2025-08-31 08:31:14,2025-11-10 02:14:52,Stale
openai/openai-cookbook,2092,fixed directory name in GPT Actions library - AWS Middleware,open,2025-08-28 11:41:19,,
openai/openai-cookbook,2091,[FEATURE],closed,2025-08-28 03:38:18,2025-11-07 02:11:25,Stale
openai/openai-cookbook,2090,fix : Correct image path in deep research agents notebook,closed,2025-08-26 18:02:56,2025-11-24 02:16:23,Stale
openai/openai-cookbook,2087,Update authors.yaml,closed,2025-08-26 17:16:28,2025-11-06 02:12:21,Stale
openai/openai-cookbook,2083,add agents example with memory,closed,2025-08-25 12:21:21,2025-11-05 02:12:21,Stale
openai/openai-cookbook,2080,[PROBLEM],open,2025-08-22 12:39:25,,"bug,Stale"
openai/openai-cookbook,2079,"This PR promotes issue handling traits (namely, the `IssueHandlingTrait` type) to non-`@_spi` public API, now that it has been accepted by the Testing Workgroup.",closed,2025-08-22 10:58:44,2025-11-01 02:13:21,Stale
openai/openai-cookbook,2078,[SUPPORT],closed,2025-08-21 14:55:01,2025-10-31 02:11:12,"support,Stale"
openai/openai-cookbook,2077,Added Agenta to related_resources.md,open,2025-08-20 16:30:48,,
openai/openai-cookbook,2076,Add cookbook for OpenAI + dbt to query trusted data,open,2025-08-20 15:55:08,,
openai/openai-cookbook,2075,How does openAI framework converts the ChatComplete (training data ) into model ready format (SFT),closed,2025-08-20 10:13:01,2025-10-31 02:11:13,Stale
openai/openai-cookbook,2074,[FEATURE],closed,2025-08-18 20:25:41,2025-10-28 02:08:50,Stale
openai/openai-cookbook,2071,Fix: Resolve Windows clone failure from invoice directory with trailing space,open,2025-08-18 05:36:37,,
openai/openai-cookbook,2068,[PROBLEM] Blank response from transformer serve using openai/gpt-oss-20b,open,2025-08-16 20:40:15,,"bug,Stale"
openai/openai-cookbook,2065,Add new prompting resource,closed,2025-08-15 20:12:42,2025-10-26 02:13:08,Stale
openai/openai-cookbook,2063,VLLM Harmony mode not compatible with openai Agent SDK,open,2025-08-15 12:41:06,,"bug,Stale"
openai/openai-cookbook,2062,Persistent bug: Unable to switch back to basic voice mode,open,2025-08-14 18:31:30,,"bug,Stale"
openai/openai-cookbook,2061,Documentation: Disconnect between synthetic data generation and eval execution in Getting Started tutorial,closed,2025-08-14 16:02:12,2025-10-25 02:06:52,Stale
openai/openai-cookbook,2060,Fixed Typo in gpt-5_prompting_guide.ipynb,closed,2025-08-14 11:36:17,2025-11-25 02:12:48,Stale
openai/openai-cookbook,2058,[FEATURE]Please retain the o4-mini model as an option after o5 release for precise code-refactoring tasks,closed,2025-08-14 07:14:30,2025-10-25 02:06:53,Stale
openai/openai-cookbook,2050,[FEATURE],closed,2025-08-12 20:05:36,2025-10-22 02:11:31,Stale
openai/openai-cookbook,2046,[Default#color#Bug#fix],open,2025-08-12 08:08:29,,"bug,Stale"
openai/openai-cookbook,2042,"Getting ""ModuleNotFoundError: No module named 'triton.tools.ragged_tma'""",closed,2025-08-11 13:34:16,2025-10-21 02:09:35,Stale
openai/openai-cookbook,2041,Fix OSS 20B vLLM example: add offline-serve workflow (no flash-infer sm7+) - Update run-vllm.md,closed,2025-08-11 06:11:27,2025-10-21 02:09:37,Stale
openai/openai-cookbook,2040,"Fix typos, links, section and phrasing on all GPT-5 examples",open,2025-08-10 12:48:09,,
openai/openai-cookbook,2038,Update openai-harmony.md,closed,2025-08-10 03:49:24,2025-10-22 02:11:33,Stale
openai/openai-cookbook,2037,[PROBLEM] possible typo,open,2025-08-09 10:11:37,,"bug,Stale"
openai/openai-cookbook,2035,chore: fix typo in gpt-5_new_params_and_tools.ipynb,closed,2025-08-08 20:27:31,2025-10-19 02:15:14,Stale
openai/openai-cookbook,2033,fix prompt typos,closed,2025-08-08 16:35:12,2025-10-19 02:15:16,Stale
openai/openai-cookbook,2029,Fix typos in gpt-5_new_params_and_tools.ipynb,closed,2025-08-08 12:58:06,2025-10-19 02:15:17,Stale
openai/openai-cookbook,2026,Fix content issues with GPT-5 prompting guide,closed,2025-08-07 22:02:02,2025-10-17 02:06:52,Stale
openai/openai-cookbook,2024,Bump on-headers and compression in /examples/voice_solutions/one_way_translation_using_realtime_api,closed,2025-08-07 20:56:22,2025-10-17 02:06:54,"dependencies,javascript,Stale"
openai/openai-cookbook,2019,Remove duplicate paragraph in prompting guide,closed,2025-08-07 19:45:20,2025-10-12 03:56:27,Stale
openai/openai-cookbook,2012,Came across a recursive suppression pattern study while digging into prompt reflection. Might help model training behavior.,closed,2025-08-07 16:42:30,2025-10-17 02:06:56,Stale
openai/openai-cookbook,2011,Fragment sentence in the new gpt-oss guide,closed,2025-08-07 15:35:00,2025-10-18 02:03:29,Stale
openai/openai-cookbook,2002,vLLM deployment example with SkyPilot,closed,2025-08-06 17:33:08,2025-10-22 02:11:34,Stale
openai/openai-cookbook,2001,[I cannot finetune the model],open,2025-08-06 09:23:14,,"bug,Stale"
openai/openai-cookbook,1997,Update Chroma notebook,closed,2025-08-06 01:51:06,2025-10-20 02:14:00,Stale
openai/openai-cookbook,1996,OpenAI harmony format hyperlink in the gpt-oss llama blog points to example.com,closed,2025-08-06 01:29:57,2025-10-23 02:08:18,Stale
openai/openai-cookbook,1995,[PROBLEM] Incomplete sentence in “Responses API workarounds” section,open,2025-08-06 00:37:22,,"bug,Stale"
openai/openai-cookbook,1994,VLLM Serve with OSS model is broken,closed,2025-08-05 22:09:06,2025-11-14 22:57:26,bug
openai/openai-cookbook,1980,create codex environment for a specific branch,closed,2025-08-03 15:06:23,2025-10-13 02:11:32,Stale
openai/openai-cookbook,1979,fix(#1937): use dot notation for ActionSearch to fix TypeError,open,2025-08-01 02:13:59,,
openai/openai-cookbook,1977,fix: broken image links in deep research notebooks,closed,2025-07-29 09:34:02,2025-10-23 02:08:20,Stale
openai/openai-cookbook,1976,feat: Add Dragonfly vector database cookbook with hybrid search examples,open,2025-07-28 16:28:10,,
openai/openai-cookbook,1974,[Feature Request] Support for Persistent Custom Prompt Modules and Attribution Hooks,closed,2025-07-25 15:53:27,2025-10-05 02:11:56,Stale
openai/openai-cookbook,1972,Add OpenAI Responses API support to parallel processor,closed,2025-07-24 21:11:04,2025-10-05 02:11:58,Stale
openai/openai-cookbook,1966,Adding new encoding description for gpt-4.1 and gpt-4.5 models,open,2025-07-20 00:33:31,,Stale
openai/openai-cookbook,1933,Fix typo and grammar in introduction_to_deep_research_api.ipynb,open,2025-07-05 02:03:54,,
openai/openai-cookbook,1927,Add SurrealDB + semantic search blog post,open,2025-06-27 02:41:30,,Stale
openai/openai-cookbook,1872,Fix typos,open,2025-05-30 13:01:33,,
openai/openai-cookbook,1853,Add new article-to-podcast cookbook,closed,2025-05-23 15:27:51,2025-10-05 02:12:00,Stale
openai/openai-cookbook,1823,docs: Simplify concurrent flow,closed,2025-05-07 21:23:04,2025-10-04 02:01:40,Stale
openai/openai-cookbook,1271,new-contrib: Audio Whisper API with Local Device Microphones ,open,2024-07-06 06:08:01,,
milvus-io/pymilvus,3109,[Bug]: 连接milvus输入用户名和密码和token的情况，token为None连接会报错,open,2025-11-28 08:29:04,,kind/bug
milvus-io/pymilvus,3108,[enhance]: Add some missing features to AsyncMilvusClient and refactor common code,closed,2025-11-27 08:39:10,2025-11-27 09:57:03,"approved,lgtm,ci-passed,size/XL,dco-passed,PR | need to cherry-pick to 2.x"
milvus-io/pymilvus,3107,[Enhancement]: refactor client module use a base client class for aysnc/sync client,open,2025-11-27 07:03:29,,kind/enhancement
milvus-io/pymilvus,3106,[WIP] ci: add auto cherry-pick workflow for backporting,open,2025-11-27 06:56:38,,"size/L,ci-passed,do-not-merge/work-in-progress,dco-passed"
milvus-io/pymilvus,3105,fix: use deepcopy for struct_schema in add_field to prevent reuse issues,closed,2025-11-27 03:58:34,2025-11-27 09:53:03,"approved,lgtm,size/M,ci-passed,dco-passed,PR | need to cherry-pick to 2.x"
milvus-io/pymilvus,3104,"[Bug]: Reusing struct_schema object in multiple ARRAY<STRUCT> fields causes ""duplicated field name"" error",closed,2025-11-27 03:51:38,2025-11-27 09:53:04,
milvus-io/pymilvus,3103,[Bug]: BulkWriter fails after upgrading MinIO to 7.2.19,open,2025-11-25 17:48:01,,kind/bug
milvus-io/pymilvus,3102,enhance: improve AsyncMilvusClient connection error message,closed,2025-11-25 06:50:39,2025-11-28 02:09:09,"approved,lgtm,size/XS,ci-passed,dco-passed,PR | need to cherry-pick to 2.x"
milvus-io/pymilvus,3101,fix: AsyncMilvusClient.search support EmbeddingList,closed,2025-11-25 06:27:27,2025-11-26 10:19:03,"approved,lgtm,size/L,ci-passed,dco-passed,PR | need to cherry-pick to 2.x"
milvus-io/pymilvus,3100,fix: AsyncMilvusClient.create_index support nested fields,closed,2025-11-25 06:25:57,2025-11-26 08:55:03,"approved,lgtm,size/L,ci-passed,dco-passed,PR | need to cherry-pick to 2.x"
milvus-io/pymilvus,3099,[Enhancement]: improve Async Connection Error Message,open,2025-11-25 02:40:09,,kind/enhancement
milvus-io/pymilvus,3098,fix: fixed the key names for retrieving segment info in the MilvusClient,closed,2025-11-24 09:44:24,2025-11-24 09:49:02,"approved,lgtm,size/XS,ci-passed,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3097,[Bug]: AsyncMilvusClient.create_index fails for nested fields (Array of Struct) validation,open,2025-11-24 06:31:17,,kind/bug
milvus-io/pymilvus,3096,[cherry-pick] cherry-pick mutiple commits,closed,2025-11-21 08:01:34,2025-11-25 08:39:03,"approved,lgtm,size/L,ci-passed,dco-passed"
milvus-io/pymilvus,3095,cherry-pick2.6 :fix(async) include event loop ID in connection alias to prevent reusing closed connections,closed,2025-11-21 06:41:25,2025-11-21 07:59:43,"size/M,ci-passed,needs-dco"
milvus-io/pymilvus,3094,Modify timestamptz example (#3093),closed,2025-11-21 06:14:38,2025-11-21 06:33:00,"approved,lgtm,ci-passed,size/XL,dco-passed"
milvus-io/pymilvus,3093,Modify timestamptz example,closed,2025-11-21 04:15:49,2025-11-21 04:19:00,"approved,lgtm,ci-passed,size/XL,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3092,feat: timestamptz support (#3002),closed,2025-11-21 03:13:48,2025-11-21 03:37:00,"approved,lgtm,size/L,ci-passed,dco-passed"
milvus-io/pymilvus,3091,[WIP] Breaking change: Rename Stage to Volume,open,2025-11-21 03:04:22,,"ci-passed,do-not-merge/work-in-progress,size/XL,needs-dco"
milvus-io/pymilvus,3090,fix:async flush() not waiting for segments to be flushed,closed,2025-11-21 02:26:16,2025-11-21 06:31:02,"approved,lgtm,size/L,ci-passed,dco-passed"
milvus-io/pymilvus,3089,fix: Add db_name parameter for list_import_jobs(),closed,2025-11-20 08:56:44,2025-11-20 09:11:16,"approved,lgtm,size/XS,ci-passed,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3088,fix: Add db_name parameter for list_import_jobs(),closed,2025-11-20 08:55:58,2025-11-20 09:05:03,"approved,lgtm,size/XS,ci-passed,dco-passed"
milvus-io/pymilvus,3087,[Bug]: async connection try to reuse closed event loop,open,2025-11-20 08:44:27,,kind/bug
milvus-io/pymilvus,3086,fix(async): include event loop ID in connection alias to prevent reusing closed connections,closed,2025-11-20 07:46:34,2025-11-21 06:31:02,"approved,lgtm,size/M,ci-passed,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3085,fix: Fix a bug of reset connection,closed,2025-11-20 07:32:51,2025-11-20 09:01:03,"approved,lgtm,size/L,ci-passed,dco-passed"
milvus-io/pymilvus,3084,fix: Fix a bug of reset connection,closed,2025-11-20 07:30:47,2025-11-20 09:11:05,"approved,lgtm,size/L,ci-passed,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3083,enhance: Add snapshot management APIs for collection backup and restore,open,2025-11-20 03:41:28,,"size/XXL,dco-passed"
milvus-io/pymilvus,3082,fix: Fix async flush() not waiting for segments to be flushed (#3060),closed,2025-11-19 09:41:00,2025-11-20 09:01:25,"approved,lgtm,size/L,ci-passed,dco-passed,PR | cherry-picked to 2.x"
milvus-io/pymilvus,3081,[cherry-pick] support stageManager & stageFileManager (#2936),closed,2025-11-18 11:47:00,2025-11-19 03:55:59,"approved,lgtm,size/L,ci-passed,dco-passed"
milvus-io/pymilvus,3080,[cp 2.6] function sdk,open,2025-11-18 10:18:07,,"size/L,ci-passed,do-not-merge/work-in-progress,dco-passed"
